num,initiator_list,days_total,days_per_stage_avg,result_stage,stage_days_1,stage_days_2,stage_days_3,stage_days_4,stage_days_5,stage_days_6,stage_days_7,stage_days_8,stage_workdays_1,stage_workdays_2,stage_workdays_3,stage_workdays_4,stage_workdays_5,stage_workdays_6,stage_workdays_7,stage_workdays_8,stage_break_days_1,stage_break_days_2,stage_break_days_3,stage_break_days_4,stage_break_days_5,stage_break_days_6,stage_break_days_7,stage_break_days_8,stage_break_workdays_1,stage_break_workdays_2,stage_break_workdays_3,stage_break_workdays_4,stage_break_workdays_5,stage_break_workdays_6,stage_break_workdays_7,stage_break_workdays_8,is_federal,is_deputy,is_ex_deputy,is_ex_counsil_member,is_council_member,is_legislature
927257-6,"['5c77c6e7fed91f583dd7b07a', '5c77c6e6fed91f583dd7afa2', '5c77c6e6fed91f583dd7afa6', '5c77c6e5fed91f583dd7af35', '5c77c6d5fed91f583dd7a77b', '5c77c6dbfed91f583dd7aa08', '5c77c6e3fed91f583dd7ae43', '5c77c6d6fed91f583dd7a7cd']",224,8,8.1,162,117,116,6,0,8,0,1,108,75,77,4,0,5,0,0,-154,-84,48,0,0,0,7,0,-98,-53,33,0,0,0,5,0,0,3,2,1,2,0
892341-6,['5c77c6d5fed91f583dd7a716'],265,15,8.1,42,8,8,8,0,8,0,1,29,5,5,5,0,5,0,0,-36,56,164,0,1,0,7,0,-25,40,109,0,1,0,5,0,1,0,0,0,0,0
892318-6,"['5c77c6ddfed91f583dd7ab56', '5c77c6ddfed91f583dd7ab57', '5c77c6d6fed91f583dd7a784', '5c77c6d7fed91f583dd7a803', '5c77c6d7fed91f583dd7a836', '5c77c6d8fed91f583dd7a8a1', '5c77c6d5fed91f583dd7a735', '5c77c6d8fed91f583dd7a8bc', '5c77c6d5fed91f583dd7a76c', '5c77c6d5fed91f583dd7a742', '5c77c6d8fed91f583dd7a8e8', '5c77c6dbfed91f583dd7aa2a', '5c77c6e0fed91f583dd7acd2', '5c77c6d6fed91f583dd7a7ad', '5c77c6d5fed91f583dd7a750', '5c77c6d6fed91f583dd7a79d', '5c77c6dcfed91f583dd7aa84']",257,8,6.3,166,6,92,22,0,8,0,0,110,3,58,15,0,5,0,0,-154,56,61,0,1,0,0,0,-102,40,43,0,1,0,0,0,0,6,11,0,0,0
890397-6,['5c77c6ebfed91f583dd7b27e'],267,15,8.1,2,8,7,8,3,5,0,1,1,5,4,5,2,3,0,0,14,166,48,0,1,0,7,0,10,112,29,0,0,0,5,0,0,0,0,0,0,1
822516-6,['5c77c6d5fed91f583dd7a716'],364,21,8.1,1,9,6,6,2,5,0,1,0,6,3,3,2,3,0,0,0,76,253,0,1,0,7,0,0,50,174,0,0,0,5,0,1,0,0,0,0,0
822082-6,['5c77c6d5fed91f583dd7a716'],365,19,8.1,1,4,85,78,0,7,0,1,0,2,60,54,0,4,0,0,0,3,179,0,1,0,7,0,0,3,121,0,1,0,5,0,1,0,0,0,0,0
771507-6,['5c77c6d5fed91f583dd7a716'],433,16,8.1,1,4,12,114,6,8,0,1,0,3,8,78,3,5,0,0,2,45,240,-6,1,0,7,0,1,31,166,-3,1,0,5,0,1,0,0,0,0,0
770360-6,"['5c77c6e5fed91f583dd7af10', '5c77c6d7fed91f583dd7a836', '5c77c6d8fed91f583dd7a8a7', '5c77c6d9fed91f583dd7a935', '5c77c6d5fed91f583dd7a779', '5c77c6d7fed91f583dd7a86a', '5c77c6d8fed91f583dd7a8a1', '5c77c6d7fed91f583dd7a807', '5c77c6d7fed91f583dd7a873', '5c77c6d5fed91f583dd7a762', '5c77c6d5fed91f583dd7a76d', '5c77c6dbfed91f583dd7aa08', '5c77c6dafed91f583dd7a97d', '5c77c6d6fed91f583dd7a7cf', '5c77c6d8fed91f583dd7a8a6', '5c77c6d5fed91f583dd7a745', '5c77c6d8fed91f583dd7a8ba', '5c77c6d6fed91f583dd7a7ee', '5c77c6d6fed91f583dd7a7ad', '5c77c6d5fed91f583dd7a769', '5c77c6e0fed91f583dd7acd2', '5c77c6d5fed91f583dd7a76e', '5c77c6e4fed91f583dd7aee7', '5c77c6dffed91f583dd7ac44']",434,12,8.1,62,7,9,4,2,5,0,1,42,4,5,2,2,3,0,0,-61,46,353,1,1,0,7,0,-40,31,245,1,0,0,5,0,0,7,17,0,0,0
768260-6,['5c77c6d5fed91f583dd7a716'],436,28,8.1,1,6,10,8,0,5,0,1,0,4,6,5,0,3,0,0,2,46,351,0,1,0,7,0,3,31,244,0,0,0,5,0,1,0,0,0,0,0
752188-6,"['5c77c6d6fed91f583dd7a7f5', '5c77c6d7fed91f583dd7a826']",456,18,8.1,182,2,212,12,0,5,0,1,127,2,150,9,0,3,0,0,-168,39,166,0,1,0,7,0,-113,26,111,0,0,0,5,0,0,0,2,0,0,0
717040-6,['5c77c6d5fed91f583dd7a716'],502,28,8.1,67,8,6,54,1,7,0,1,46,4,3,37,0,4,0,0,-55,49,359,0,1,0,7,0,-37,35,248,0,1,0,5,0,1,0,0,0,0,0
687894-6,['5c77c6ebfed91f583dd7b285'],544,29,8.1,166,17,8,28,1,8,0,1,111,11,5,15,0,5,0,0,-131,266,175,0,0,0,7,0,-91,187,117,0,0,0,5,0,0,0,0,0,0,1
686611-6,['5c77c6d5fed91f583dd7a716'],546,26,8.1,1,4,16,366,1,8,0,1,0,2,11,252,0,5,0,0,20,63,43,17,1,0,7,0,5,44,31,11,1,0,5,0,1,0,0,0,0,0
675043-6,"['5c77c6ebfed91f583dd7b285', '5c77c6e3fed91f583dd7ae49']",559,27,8.1,119,3,259,25,0,5,0,1,78,3,181,19,0,3,0,0,-80,7,215,0,1,0,7,0,-57,5,145,0,0,0,5,0,0,1,0,0,0,1
598772-6,"['5c77c6d7fed91f583dd7a84d', '5c77c6d6fed91f583dd7a7c7', '5c77c6d7fed91f583dd7a804', '5c77c6d6fed91f583dd7a7ee', '5c77c6d7fed91f583dd7a836', '5c77c6d8fed91f583dd7a89e', '5c77c6d6fed91f583dd7a7ad', '5c77c6e5fed91f583dd7af10']",656,28,8.1,141,7,5,443,3,5,0,1,95,4,4,306,2,3,0,0,-134,123,58,0,1,0,7,0,-90,82,40,0,0,0,5,0,0,1,7,0,0,0
421486-6,['5c77c6d5fed91f583dd7a716'],905,57,8.1,10,5,14,5,0,5,0,1,2,2,9,4,0,3,0,0,6,37,816,0,1,0,7,0,0,28,564,0,0,0,5,0,1,0,0,0,0,0
421465-6,['5c77c6d5fed91f583dd7a716'],897,57,6.3,10,5,31,9,0,5,0,0,2,3,22,6,0,3,0,0,5,21,812,0,1,0,0,0,4,15,561,0,0,0,0,0,1,0,0,0,0,0
386184-6,"['5c77c6e7fed91f583dd7b068', '5c77c6e5fed91f583dd7af59']",950,46,8.1,152,6,4,604,6,7,0,1,103,4,3,415,3,4,0,0,-124,180,93,15,2,0,7,0,-83,120,66,12,2,0,5,0,0,0,0,1,1,0
302261-6,['5c77c6d5fed91f583dd7a716'],1095,65,8.1,2,8,4,817,0,5,0,1,1,5,3,565,0,3,0,0,0,131,121,0,1,0,7,0,0,93,81,0,0,0,5,0,1,0,0,0,0,0
280796-6,"['5c77c6d8fed91f583dd7a88f', '5c77c6d6fed91f583dd7a7c7', '5c77c6e0fed91f583dd7ac89', '5c77c6ddfed91f583dd7ab0b', '5c77c6d5fed91f583dd7a720', '5c77c6e1fed91f583dd7ad38', '5c77c6e3fed91f583dd7ae60', '5c77c6d9fed91f583dd7a96a', '5c77c6d6fed91f583dd7a7ad', '5c77c6eafed91f583dd7b213']",1132,38,8.1,957,2,153,4,0,5,0,1,666,2,106,3,0,3,0,0,-953,231,727,0,1,0,7,0,-663,159,498,0,0,0,5,0,0,5,4,1,0,0
1099738-6,"['5c77c6d6fed91f583dd7a78e', '5c77c6d6fed91f583dd7a787', '5c77c6d8fed91f583dd7a88a']",7,2,2.2,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
1092225-6,['5c77c6e7fed91f583dd7b028'],16,4,2.2,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0
1088798-6,"['5c77c6e1fed91f583dd7ad41', '5c77c6d5fed91f583dd7a759', '5c77c6dafed91f583dd7a9f4', '5c77c6ddfed91f583dd7ab18', '5c77c6d5fed91f583dd7a762', '5c77c6d5fed91f583dd7a76d', '5c77c6d9fed91f583dd7a935']",21,3,2.2,16,6,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0
1087507-6,['5c77c6ebfed91f583dd7b29f'],22,6,2.2,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1
1083533-6,"['5c77c6e5fed91f583dd7af59', '5c77c6e6fed91f583dd7afdc', '5c77c6e6fed91f583dd7afee']",27,6,2.2,4,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0
1083392-6,"['5c77c6d6fed91f583dd7a7b2', '5c77c6e4fed91f583dd7aee7']",27,7,2.2,4,6,0,0,0,0,0,0,2,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0
1059183-6,['5c77c6d8fed91f583dd7a8c4'],54,14,2.2,7,35,0,0,0,0,0,0,4,20,0,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
1037994-6,"['5c77c6d6fed91f583dd7a78e', '5c77c6d6fed91f583dd7a787', '5c77c6d9fed91f583dd7a903']",77,20,2.2,1,13,0,0,0,0,0,0,0,9,0,0,0,0,0,0,64,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1,2,0,0,0
1036320-6,['5c77c6e3fed91f583dd7ae10'],78,8,3.2,74,4,14,0,0,0,0,0,52,3,5,0,0,0,0,0,-61,48,0,0,0,0,0,0,-43,29,0,0,0,0,0,0,0,1,0,0,0,0
1012488-6,['5c77c6e5fed91f583dd7af8c'],105,27,2.2,2,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,98,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1,0
933916-6,['5c77c6e5fed91f583dd7af66'],216,27,3.2,210,5,1,0,0,0,0,0,141,2,0,0,0,0,0,0,-127,128,0,0,0,0,0,0,-87,90,0,0,0,0,0,0,0,0,0,0,1,0
891879-6,['5c77c6ebfed91f583dd7b29c'],265,27,3.2,259,3,206,0,0,0,0,0,176,2,140,0,0,0,0,0,-247,46,0,0,0,0,0,0,-168,32,0,0,0,0,0,0,0,0,0,0,0,1
873240-6,['5c77c6ebfed91f583dd7b29c'],295,37,3.2,289,21,150,0,0,0,0,0,198,14,105,0,0,0,0,0,-267,104,0,0,0,0,0,0,-182,65,0,0,0,0,0,0,0,0,0,0,0,1
522507-6,"['5c77c6e0fed91f583dd7ac91', '5c77c6dafed91f583dd7a9e7']",768,110,3.2,764,9,1,0,0,0,0,0,528,5,0,0,0,0,0,0,-738,734,0,0,0,0,0,0,-510,504,0,0,0,0,0,0,0,2,0,0,0,0
1044417-6,['5c77c6e6fed91f583dd7aff0'],70,10,3.3,2,5,7,0,0,0,0,0,1,2,4,0,0,0,0,0,27,30,0,0,0,0,0,0,14,23,0,0,0,0,0,0,0,0,0,0,1,0
1034586-6,['5c77c6ebfed91f583dd7b277'],81,12,3.3,3,20,9,0,0,0,0,0,1,12,6,0,0,0,0,0,16,34,0,0,0,0,0,0,13,20,0,0,0,0,0,0,0,0,0,0,0,1
1032385-6,['5c77c6ebfed91f583dd7b279'],83,10,3.3,83,20,9,0,0,0,0,0,57,12,6,0,0,0,0,0,-61,34,0,0,0,0,0,0,-42,20,0,0,0,0,0,0,0,0,0,0,0,1
1028110-6,['5c77c6e2fed91f583dd7ad7e'],89,13,3.3,4,7,14,0,0,0,0,0,1,4,9,0,0,0,0,0,14,51,0,0,0,0,0,0,10,37,0,0,0,0,0,0,0,1,0,0,0,0
892156-6,"['5c77c6d7fed91f583dd7a825', '5c77c6ddfed91f583dd7ab1f', '5c77c6e0fed91f583dd7ac8a', '5c77c6dafed91f583dd7a98e', '5c77c6e5fed91f583dd7af8e']",265,18,3.3,132,19,62,0,0,0,0,0,89,12,42,0,0,0,0,0,-111,164,0,0,0,0,0,0,-74,112,0,0,0,0,0,0,0,3,1,0,1,0
1044076-6,"['5c77c6d6fed91f583dd7a78e', '5c77c6d6fed91f583dd7a7f0', '5c77c6d6fed91f583dd7a787']",69,10,3.3,1,3,5,0,0,0,0,0,0,2,2,0,0,0,0,0,26,35,0,0,0,0,0,0,17,25,0,0,0,0,0,0,0,0,3,0,0,0
824042-6,"['5c77c6e7fed91f583dd7b059', '5c77c6e5fed91f583dd7af64', '5c77c6e7fed91f583dd7b078', '5c77c6e5fed91f583dd7af8e', '5c77c6e9fed91f583dd7b1b1', '5c77c6e6fed91f583dd7afed', '5c77c6e6fed91f583dd7aff0']",361,19,3.3,347,288,216,0,0,0,0,0,238,198,145,0,0,0,0,0,-341,-148,0,0,0,0,0,0,-234,-98,0,0,0,0,0,0,0,0,0,3,4,0
745250-6,['5c77c6dcfed91f583dd7aad9'],462,52,3.3,80,12,359,0,0,0,0,0,57,8,248,0,0,0,0,0,-58,70,0,0,0,0,0,0,-41,48,0,0,0,0,0,0,0,1,0,0,0,0
428742-6,"['5c77c6e0fed91f583dd7ace7', '5c77c6e0fed91f583dd7ac8a']",888,30,3.3,771,5,253,0,0,0,0,0,533,2,172,0,0,0,0,0,-749,609,0,0,0,0,0,0,-517,424,0,0,0,0,0,0,0,2,0,0,0,0
405690-6,"['5c77c6dcfed91f583dd7aa7b', '5c77c6dbfed91f583dd7aa35', '5c77c6defed91f583dd7abba', '5c77c6e1fed91f583dd7ad26', '5c77c6e3fed91f583dd7ae7e', '5c77c6e3fed91f583dd7adff', '5c77c6e2fed91f583dd7ad7e']",923,42,3.3,780,19,846,0,0,0,0,0,536,13,584,0,0,0,0,0,-738,17,0,0,0,0,0,0,-511,13,0,0,0,0,0,0,0,7,0,0,0,0
1094416-6,['5c77c6e8fed91f583dd7b0de'],12,3,2.2,1,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1093046-6,['5c77c6d7fed91f583dd7a825'],12,3,2.2,2,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
1086111-6,"['5c77c6d6fed91f583dd7a787', '5c77c6d6fed91f583dd7a78e', '5c77c6d8fed91f583dd7a88c']",20,5,2.2,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0
1076582-6,['5c77c6d7fed91f583dd7a825'],31,8,2.2,2,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,26,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0
1075808-6,"['5c77c6d7fed91f583dd7a805', '5c77c6d8fed91f583dd7a8a7', '5c77c6d5fed91f583dd7a779', '5c77c6d8fed91f583dd7a8a1']",32,5,2.2,22,6,0,0,0,0,0,0,15,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0
1010812-6,"['5c77c6e7fed91f583dd7b07a', '5c77c6e5fed91f583dd7af92', '5c77c6eafed91f583dd7b233']",108,27,2.2,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,103,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,2,1,0
984209-6,"['5c77c6d5fed91f583dd7a75b', '5c77c6e4fed91f583dd7aea4', '5c77c6e1fed91f583dd7ad34']",144,21,2.2,134,1,0,0,0,0,0,0,92,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,1,0,0,0
980117-6,"['5c77c6d6fed91f583dd7a79f', '5c77c6d6fed91f583dd7a78e', '5c77c6d6fed91f583dd7a787']",149,22,3.2,142,6,4,0,0,0,0,0,97,3,2,0,0,0,0,0,-123,121,0,0,0,0,0,0,-84,85,0,0,0,0,0,0,0,0,3,0,0,0
910925-6,"['5c77c6d8fed91f583dd7a88f', '5c77c6d5fed91f583dd7a735', '5c77c6d6fed91f583dd7a7b6', '5c77c6d6fed91f583dd7a7ad', '5c77c6d7fed91f583dd7a82a']",241,9,3.2,232,6,1,0,0,0,0,0,157,3,0,0,0,0,0,0,-212,216,0,0,0,0,0,0,-144,142,0,0,0,0,0,0,0,0,5,0,0,0
768649-6,['5c77c6e3fed91f583dd7ae49'],432,62,3.2,429,2,1,0,0,0,0,0,296,2,0,0,0,0,0,0,-421,423,0,0,0,0,0,0,-290,292,0,0,0,0,0,0,0,1,0,0,0,0
522455-6,"['5c77c6d6fed91f583dd7a7f9', '5c77c6dafed91f583dd7a9cf']",765,45,3.2,757,7,4,0,0,0,0,0,523,3,2,0,0,0,0,0,-732,731,0,0,0,0,0,0,-506,507,0,0,0,0,0,0,0,1,1,0,0,0
536514-6,['5c77c6ebfed91f583dd7b2c0'],748,42,3.3,357,12,604,0,0,0,0,0,247,7,415,0,0,0,0,0,-338,115,0,0,0,0,0,0,-234,83,0,0,0,0,0,0,0,0,0,0,0,1
1035996-6,['5c77c6ebfed91f583dd7b280'],73,11,3.3,2,20,9,0,0,0,0,0,1,12,6,0,0,0,0,0,15,29,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,0,1
1086365-6,"['5c77c6d7fed91f583dd7a854', '5c77c6e0fed91f583dd7acdf']",17,3,3.3,1,3,9,0,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
1028731-6,"['5c77c6e0fed91f583dd7accd', '5c77c6d5fed91f583dd7a729', '5c77c6e3fed91f583dd7ae40']",81,8,3.3,73,4,16,0,0,0,0,0,52,3,11,0,0,0,0,0,-52,41,0,0,0,0,0,0,-37,24,0,0,0,0,0,0,0,2,1,0,0,0
902756-6,"['5c77c6d8fed91f583dd7a880', '5c77c6d7fed91f583dd7a80e', '5c77c6e1fed91f583dd7ad69', '5c77c6e5fed91f583dd7af1f', '5c77c6d8fed91f583dd7a8d4', '5c77c6d9fed91f583dd7a902', '5c77c6e0fed91f583dd7ac99', '5c77c6e2fed91f583dd7ad8e', '5c77c6e4fed91f583dd7aec7', '5c77c6d9fed91f583dd7a95b']",246,14,3.3,215,9,57,0,0,0,0,0,145,7,39,0,0,0,0,0,-160,126,0,0,0,0,0,0,-106,83,0,0,0,0,0,0,0,7,3,0,0,0
892702-6,"['5c77c6d5fed91f583dd7a75b', '5c77c6d7fed91f583dd7a803', '5c77c6d5fed91f583dd7a768']",258,15,3.3,258,8,15,0,0,0,0,0,175,5,10,0,0,0,0,0,-245,223,0,0,0,0,0,0,-166,147,0,0,0,0,0,0,0,0,3,0,0,0
1077494-6,['5c77c6ebfed91f583dd7b285'],27,7,2.2,3,10,0,0,0,0,0,0,1,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
1061296-6,"['5c77c6d6fed91f583dd7a7fc', '5c77c6d5fed91f583dd7a756']",43,8,3.2,36,5,1,0,0,0,0,0,24,2,0,0,0,0,0,0,-28,31,0,0,0,0,0,0,-19,23,0,0,0,0,0,0,0,0,2,0,0,0
1016952-6,['5c77c6ebfed91f583dd7b2b7'],98,13,1.3,99,10,3,0,0,0,0,0,69,7,2,0,0,0,0,0,-70,54,0,0,0,0,0,0,-44,37,0,0,0,0,0,0,0,0,0,0,0,1
782171-6,['5c77c6e7fed91f583dd7b028'],414,60,3.2,129,8,8,0,0,0,0,0,90,5,5,0,0,0,0,0,-97,366,0,0,0,0,0,0,-68,254,0,0,0,0,0,0,0,0,0,1,0,0
641058-6,['5c77c6dcfed91f583dd7aad2'],594,60,3.2,496,365,8,0,0,0,0,0,339,252,5,0,0,0,0,0,-466,191,0,0,0,0,0,0,-318,130,0,0,0,0,0,0,0,1,0,0,0,0
736791-6,"['5c77c6d6fed91f583dd7a7f5', '5c77c6d7fed91f583dd7a826', '5c77c6d7fed91f583dd7a86c']",468,28,3.3,218,16,400,0,0,0,0,0,153,11,276,0,0,0,0,0,-198,34,0,0,0,0,0,0,-139,23,0,0,0,0,0,0,0,0,3,0,0,0
197411-6,['5c77c6dbfed91f583dd7aa3c'],1267,85,3.3,1241,5,764,0,0,0,0,0,853,3,528,0,0,0,0,0,-1100,359,0,0,0,0,0,0,-760,249,0,0,0,0,0,0,0,1,0,0,0,0
1000924-6,['5c77c6e1fed91f583dd7ad52'],117,15,3.3,1,5,13,0,0,0,0,0,0,2,9,0,0,0,0,0,19,79,0,0,0,0,0,0,12,57,0,0,0,0,0,0,0,1,0,0,0,0
1043983-6,['5c77c6d8fed91f583dd7a88c'],63,8,3.3,1,15,14,0,0,0,0,0,0,9,9,0,0,0,0,0,12,22,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,1,0,0,0
1025472-6,"['5c77c6d6fed91f583dd7a7f5', '5c77c6d7fed91f583dd7a826', '5c77c6d8fed91f583dd7a88c', '5c77c6d7fed91f583dd7a86c']",84,8,3.3,1,7,37,0,0,0,0,0,0,4,26,0,0,0,0,0,12,28,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,4,0,0,0
1092203-6,"['5c77c6d5fed91f583dd7a76b', '5c77c6d7fed91f583dd7a81b']",8,1,1.3,9,2,6,0,0,0,0,0,7,2,3,0,0,0,0,0,-8,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,2,0,0,0
1011298-6,['5c77c6ebfed91f583dd7b2c5'],102,15,3.3,6,19,13,0,0,0,0,0,3,12,8,0,0,0,0,0,14,51,0,0,0,0,0,0,10,37,0,0,0,0,0,0,0,0,0,0,0,1
962678-6,['5c77c6ebfed91f583dd7b2c0'],173,22,3.3,146,5,13,0,0,0,0,0,95,2,8,0,0,0,0,0,-118,128,0,0,0,0,0,0,-80,90,0,0,0,0,0,0,0,0,0,0,0,1
944997-6,['5c77c6ebfed91f583dd7b281'],193,25,3.3,134,6,13,0,0,0,0,0,88,3,8,0,0,0,0,0,-122,163,0,0,0,0,0,0,-80,110,0,0,0,0,0,0,0,0,0,0,0,1
1006969-6,['5c77c6ebfed91f583dd7b2c5'],106,14,3.3,1,8,13,0,0,0,0,0,0,5,8,0,0,0,0,0,16,69,0,0,0,0,0,0,12,44,0,0,0,0,0,0,0,0,0,0,0,1
1034765-6,['5c77c6ebfed91f583dd7b296'],67,10,3.3,2,4,9,0,0,0,0,0,1,3,6,0,0,0,0,0,12,41,0,0,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,1
990300-6,['5c77c6ebfed91f583dd7b296'],126,18,3.3,1,22,9,0,0,0,0,0,0,15,6,0,0,0,0,0,44,51,0,0,0,0,0,0,29,37,0,0,0,0,0,0,0,0,0,0,0,1
1031042-6,['5c77c6ebfed91f583dd7b27f'],73,10,3.3,10,5,9,0,0,0,0,0,8,2,6,0,0,0,0,0,5,44,0,0,0,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,1
1007587-6,['5c77c6ebfed91f583dd7b2b7'],101,15,3.3,3,19,9,0,0,0,0,0,3,12,6,0,0,0,0,0,20,51,0,0,0,0,0,0,9,37,0,0,0,0,0,0,0,0,0,0,0,1
961811-6,['5c77c6ebfed91f583dd7b2a7'],170,17,3.3,148,5,11,0,0,0,0,0,97,2,8,0,0,0,0,0,-126,133,0,0,0,0,0,0,-86,92,0,0,0,0,0,0,0,0,0,0,0,1
1077893-6,['5c77c6d8fed91f583dd7a8c2'],20,4,2.2,14,4,0,0,0,0,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1075849-6,['5c77c6d7fed91f583dd7a82a'],22,5,2.2,6,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0
1073237-6,"['5c77c6d7fed91f583dd7a812', '5c77c6e2fed91f583dd7ad88', '5c77c6d7fed91f583dd7a825', '5c77c6d6fed91f583dd7a799']",23,5,2.2,3,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,3,0,0,0
1072817-6,['5c77c6e3fed91f583dd7ae49'],24,6,2.2,2,7,0,0,0,0,0,0,2,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0
1068837-6,['5c77c6ebfed91f583dd7b289'],28,7,2.2,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
1066737-6,['5c77c6d8fed91f583dd7a89b'],30,8,2.2,1,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0
1066720-6,"['5c77c6d8fed91f583dd7a89b', '5c77c6e0fed91f583dd7ac8a']",30,6,2.2,29,7,0,0,0,0,0,0,20,4,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,1,1,0,0,0
1055514-6,"['5c77c6e2fed91f583dd7adb1', '5c77c6e1fed91f583dd7ad15']",44,11,2.2,2,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,37,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2,0,0,0,0
1053187-6,"['5c77c6e0fed91f583dd7accd', '5c77c6d6fed91f583dd7a7af']",48,12,2.2,3,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,39,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,1,0,0,0
1049141-6,['5c77c6e5fed91f583dd7af05'],51,13,2.2,2,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,44,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0
1042021-6,['5c77c6e8fed91f583dd7b0de'],58,15,2.2,2,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,51,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,0
1039326-6,['5c77c6e0fed91f583dd7ac8a'],63,16,2.2,1,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,56,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,1,0,0,0,0
1016584-6,"['5c77c6d7fed91f583dd7a812', '5c77c6d6fed91f583dd7a798', '5c77c6defed91f583dd7abee', '5c77c6d7fed91f583dd7a825', '5c77c6e3fed91f583dd7ae7e', '5c77c6d5fed91f583dd7a774', '5c77c6e3fed91f583dd7ae41', '5c77c6e2fed91f583dd7adb1', '5c77c6d6fed91f583dd7a799', '5c77c6e4fed91f583dd7aef4', '5c77c6e0fed91f583dd7ac8a']",87,15,2.2,8,6,0,0,0,0,0,0,5,4,0,0,0,0,0,0,74,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,6,5,0,0,0
841810-6,['5c77c6ebfed91f583dd7b280'],327,41,3.3,140,5,23,0,0,0,0,0,95,2,16,0,0,0,0,0,-78,238,0,0,0,0,0,0,-55,162,0,0,0,0,0,0,0,0,0,0,0,1
