id,initiator_name,initiator_type,wins,avg_result,wins_per,result_1,result_2,result_3,result_4,result_5,result_6,result_7,result_8
5c77c6ebfed91f583dd7b2d0,Государственная Дума Томской области,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d1,Законодательное Собрание Кемеровской области,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d2,Государственная Дума Ямало-Ненецкого автономного округа,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d3,Агинская Бурятская окружная Дума,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d4,Липецкое областное Собрание депутатов,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d5,Хабаровская краевая Дума,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d6,Законодательное Собрание Коми-Пермяцкого автономного округа,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d7,Орловский Совет народных депутатов,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d8,Государственное Собрание - Курултай - Республики Башкортостан,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2d9,Окружная Дума Таймырского (Долгано-Ненецкого) автономного округа,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2da,Дума Усть-Ордынского Бурятского автономного округа,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2db,Свердловская областная Дума,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2dc,Дума Корякского автономного округа,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2dd,Великий Хурал Республики Тыва,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2de,Законодательное Собрание Пермской области,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2df,Челябинская областная Дума,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2e0,Орловская областная Дума,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2e1,Законодательное Собрание Ивановской области,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ebfed91f583dd7b2e2,Народное Собрание Карачаево-Черкесской Республики,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2e3,Великий Хурал - парламент Республики Тыва,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2e4,Верховный Совет Республики Северная Осетия-Алания,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2e5,Алтайский краевой Совет народных депутатов,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2e6,Дума Ханты-Мансийского автономного округа,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2e7,Государственная Дума Астраханской области,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2e8,Новосибирский областной Совет депутатов,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2e9,Амурский областной Совет народных депутатов,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2ea,Кировская областная Дума,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2eb,Законодательное Собрание Камчатской области,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2ec,Народное Собрание - Парламент Республики Ингушетия,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2ed,Совет народных депутатов Камчатской области,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2ee,Дума Таймырского (Долгано-Ненецкого) автономного округа,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2ef,Законодательный Суглан Эвенкийского автономного округа,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2f0,Государственный Совет-Хасэ Республики Адыгея,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
5c77c6ecfed91f583dd7b2f1,Законодательное Собрание - Хасэ Республики Адыгея,Законодательный (представительный) орган (недействующий),0,0,0,0,0,0,0,0,0,0,0
